date,ticker,spot,log_return,atm_implied_vol,rv_21d,rv_63d,benchmark_realized_vol,spread,smoothed_spread,spread_zscore,allocation,benchmark_name
2016-02-22,AAPL,96.88,0.008708327891784329,0.22468,0.3881557840725904,,0.3881557840725904,-0.1634757840725904,-0.13900453684467165,-0.4543908542747634,0.8182436582900946,rv_21d
2016-02-23,AAPL,94.69,-0.02286470124942852,0.25214000000000003,0.34732356665773223,,0.34732356665773223,-0.0951835666577322,-0.12439754678235851,0.19169361059121062,1.0766774442364841,rv_21d
2016-02-24,AAPL,96.1,0.014780917980838026,0.23603000000000002,0.34749569990697543,,0.34749569990697543,-0.11146569990697541,-0.12008693115723082,0.3775735728857867,1.1510294291543146,rv_21d
2016-02-25,AAPL,96.76,0.006844369765580005,0.22799,0.3479708966881964,,0.3479708966881964,-0.11998089668819642,-0.12005158633421936,0.36628397499562787,1.1465135899982513,rv_21d
2016-02-26,AAPL,96.91,0.0015490270046321086,0.22621999999999998,0.25121040479444,,0.25121040479444,-0.024990404794440035,-0.08836452582095959,1.690113077766739,1.6760452311066958,rv_21d
2016-02-29,AAPL,96.65,-0.0026865070921191503,0.23638,0.2508850573209832,,0.2508850573209832,-0.0145050573209832,-0.06374470298763413,2.2651576880887045,1.906063075235482,rv_21d
2016-03-01,AAPL,100.53,0.03935998476298952,0.211375,0.26411330775845426,,0.26411330775845426,-0.052738307758454256,-0.060075904577907506,2.040995661884919,1.8163982647539676,rv_21d
2016-03-02,AAPL,100.73,0.001987479537260306,0.21050000000000002,0.2620781176259229,,0.2620781176259229,-0.051578117625922903,-0.057243308927245974,1.8743859066642978,1.749754362665719,rv_21d
2016-03-03,AAPL,101.5,0.007615128527252324,0.213615,0.2500157246616088,,0.2500157246616088,-0.03640072466160882,-0.05029578083870026,1.8556003938018308,1.7422401575207322,rv_21d
2016-03-04,AAPL,103.01,0.014767272413759969,0.20656999999999998,0.24669799441056556,,0.24669799441056556,-0.04012799441056558,-0.046906518695988705,1.76542366156972,1.7061694646278882,rv_21d
2016-03-07,AAPL,101.87,-0.011128580293626733,0.22529,0.2516438817481304,,0.2516438817481304,-0.026353881748130414,-0.040055639713369284,1.7826155730227902,1.713046229209116,rv_21d
2016-03-08,AAPL,101.04,-0.008181012559739465,0.22162500000000002,0.23115776808046792,,0.23115776808046792,-0.009532768080467907,-0.02988134916906883,1.8503575425191634,1.7401430170076653,rv_21d
2016-03-09,AAPL,101.11,0.000692555061072575,0.21461,0.22983984653883432,,0.22983984653883432,-0.01522984653883433,-0.024997514958990667,1.7511163489142714,1.7004465395657085,rv_21d
2016-03-10,AAPL,101.17,0.0005932371144909965,0.22244999999999998,0.2297695967052342,,0.2297695967052342,-0.007319596705234216,-0.01910487554107185,1.6782209261761667,1.6712883704704669,rv_21d
2016-03-11,AAPL,102.25,0.010618524705112264,0.20957,0.22764385201342205,,0.22764385201342205,-0.018073852013422043,-0.01876120103185525,1.4978703982155712,1.5991481592862287,rv_21d
2016-03-14,AAPL,102.52,0.002637106572959347,0.20514500000000002,0.22451945243705487,,0.22451945243705487,-0.01937445243705485,-0.018965618166921785,1.338882727712044,1.5355530910848176,rv_21d
2016-03-15,AAPL,104.58,0.019894427264113723,0.21402,0.2308782307295665,,0.2308782307295665,-0.01685823072956652,-0.018263155687803366,1.2233289770775504,1.48933159083102,rv_21d
2016-03-16,AAPL,105.97,0.013203706426760498,0.21048,0.21823114519820302,,0.21823114519820302,-0.007751145198203024,-0.01475915219126992,1.1785358964335455,1.4714143585734183,rv_21d
2016-03-17,AAPL,105.8,-0.0016055157625460836,0.208945,0.2154277977237635,,0.2154277977237635,-0.006482797723763506,-0.012000367368767782,1.1259193800049985,1.4503677520019993,rv_21d
2016-03-18,AAPL,105.92,0.0011335727644992133,0.196805,0.19947106018708824,,0.19947106018708824,-0.0026660601870882317,-0.008888931641541267,1.091502798437777,1.4366011193751107,rv_21d
2016-03-21,AAPL,105.91,-9.441533312060102e-05,0.21439000000000002,0.19866610772350166,,0.19866610772350166,0.01572389227649837,-0.0006846570021947227,1.1774535226617158,1.4709814090646862,rv_21d
2016-03-22,AAPL,106.74,0.007806294050221041,0.21709,0.19845887429429107,,0.19845887429429107,0.018631125705708934,0.005753937233773163,1.2638287802260326,1.5055315120904131,rv_21d
2016-03-23,AAPL,106.13,-0.005731213132067481,0.21894000000000002,0.1761922158511856,,0.1761922158511856,0.042747784148814416,0.018085219538786914,1.4881556624831518,1.5952622649932606,rv_21d
2016-03-24,AAPL,105.67,-0.004343727320791579,0.216755,0.17585998757128268,,0.17585998757128268,0.04089501242871732,0.025688483835430383,1.6203071858910632,1.6481228743564253,rv_21d
2016-03-28,AAPL,105.19,-0.004552791701756931,0.259925,0.1783761761983722,,0.1783761761983722,0.08154882380162781,0.044308597157496195,2.09605593821033,1.8384223752841322,rv_21d
2016-03-29,AAPL,107.68,0.02339562714523513,0.26369,0.1902845365464979,,0.1902845365464979,0.07340546345350207,0.05400755258949816,2.153854984526205,1.861541993810482,rv_21d
2016-03-30,AAPL,109.59,0.01758226357888315,0.26921,0.1928801456040852,,0.1928801456040852,0.0763298543959148,0.06144831985830371,2.0589985484044737,1.8235994193617895,rv_21d
2016-03-31,AAPL,108.96,-0.005765287074098957,0.276875,0.1538952258208723,,0.1538952258208723,0.12297977417912767,0.0819588046319117,2.23381337343215,1.89352534937286,rv_21d
2016-04-01,AAPL,109.99,0.009408610167823461,0.26757,0.1549167564716875,,0.1549167564716875,0.11265324352831246,0.0921902842640453,2.1345393393956753,1.8538157357582703,rv_21d
2016-04-04,AAPL,111.11,0.010131249026891886,0.28452500000000003,0.15586044976648245,,0.15586044976648245,0.12866455023351758,0.10434837292053606,2.0748915398582573,1.829956615943303,rv_21d
2016-04-05,AAPL,109.81,-0.011769101986295105,0.2932,0.16046228902167195,0.2984488448549185,0.16046228902167195,0.13273771097832807,0.11381148560646673,1.9749248312924874,1.7899699325169949,rv_21d
2016-04-06,AAPL,110.96,0.010418176396954415,0.293755,0.1537005408208168,0.2943141544514393,0.1537005408208168,0.1400544591791832,0.12255914346403889,1.8771145929636979,1.7508458371854791,rv_21d
2016-04-07,AAPL,108.55,-0.021958879682276056,0.318245,0.17365318496162493,0.2949824749270353,0.17365318496162493,0.14459181503837507,0.12990336732215096,1.7688113972158006,1.7075245588863202,rv_21d
2016-04-08,AAPL,108.66,0.0010128447990762623,0.30376000000000003,0.17359347312156215,0.281107494388787,0.17359347312156215,0.13016652687843788,0.12999108717424662,1.5742529601320099,1.629701184052804,rv_21d
2016-04-11,AAPL,109.09,0.003949488486288288,0.290455,0.17329166791024644,0.2810697345459428,0.17329166791024644,0.11716333208975357,0.12571516881274894,1.3499035790715792,1.5399614316286319,rv_21d
2016-04-12,AAPL,110.41,0.01202747984138064,0.28459999999999996,0.17407874278512772,0.28035660126346934,0.17407874278512772,0.11052125721487224,0.12065053161345672,1.1474499331256938,1.4589799732502775,rv_21d
2016-04-13,AAPL,112.04,0.014655240940862235,0.28503,0.1781235523086122,0.28040201182385394,0.1781235523086122,0.1069064476913878,0.11606917030610042,0.9745857538099549,1.389834301523982,rv_21d
2016-04-14,AAPL,112.11,0.0006245817735939241,0.27839,0.1690459607705482,0.2747324674218182,0.1690459607705482,0.10934403922945182,0.11382745994721757,0.8530790156892892,1.3412316062757157,rv_21d
2016-04-15,AAPL,109.82,-0.020637870314775597,0.29202,0.18407301412717939,0.2756945190172613,0.18407301412717939,0.10794698587282062,0.11186730192241859,0.7418221978437962,1.2967288791375184,rv_21d
2016-04-19,AAPL,106.93,-0.026668247082160867,0.28652500000000003,0.20858537514381056,0.2766715589006303,0.20858537514381056,0.07793962485618947,0.10055807623367555,0.44879523018246925,1.1795180920729877,rv_21d
2016-04-20,AAPL,107.13,0.0018686355059012172,0.27017,0.20862878344596503,0.27636834010308,0.20862878344596503,0.061541216554034994,0.08755245634046203,0.08725328549355507,1.034901314197422,rv_21d
2016-04-21,AAPL,105.97,-0.010887015087721608,0.280135,0.2123594158296383,0.27750050151416744,0.2123594158296383,0.06777558417036172,0.08096016561709526,-0.17427803299420572,0.9302887868023177,rv_21d
2016-04-22,AAPL,105.68,-0.002740374972675319,0.270075,0.21062704000883253,0.2773169666920701,0.21062704000883253,0.059447959991167476,0.07378943040845268,-0.5052779091557049,0.797888836337718,rv_21d
2016-04-25,AAPL,105.08,-0.005693695396730369,0.26756,0.2106152834966407,0.25808106559199673,0.2106152834966407,0.05694471650335933,0.06817452577342156,-0.8358341225508138,0.6656663509796745,rv_21d
2016-04-26,AAPL,104.35,-0.006971331294129968,0.28342,0.21141882840830076,0.25535171353795594,0.21141882840830076,0.07200117159169925,0.06945007437951413,-0.9809121087733836,0.6076351564906466,rv_21d
2016-04-27,AAPL,97.82,-0.06462157841199812,0.2156,0.3065658778038425,0.2866855789193456,0.3065658778038425,-0.09096587780384247,0.01597809031839527,-2.628245589455724,0.0,rv_21d
2016-04-28,AAPL,94.83,-0.03104324021557492,0.23725,0.3044748504634975,0.25973336416759873,0.3044748504634975,-0.06722485046349749,-0.011756223275568984,-2.7927611418748732,0.0,rv_21d
2016-04-29,AAPL,93.75,-0.011454150045116407,0.246585,0.2924537112402887,0.26039719449644044,0.2924537112402887,-0.045868711240288684,-0.02312705259714222,-2.4968652421156015,0.0012539031537593948,rv_21d
2016-05-02,AAPL,93.62,-0.0013876289785956786,0.222895,0.2931607574709687,0.25243985838350946,0.2931607574709687,-0.07026575747096869,-0.038839954221751044,-2.310733290109042,0.07570668395638314,rv_21d
2016-05-03,AAPL,95.18,0.016525799821040188,0.22318,0.29922311756451625,0.25434676843617987,0.29922311756451625,-0.07604311756451626,-0.05124100866933945,-2.117034793159354,0.15318608273625833,rv_21d
2016-05-04,AAPL,94.19,-0.010455816858238265,0.22526000000000002,0.2929020610211129,0.2520612056001084,0.2929020610211129,-0.06764206102111286,-0.05670802611993059,-1.887983963743654,0.24480641450253837,rv_21d
2016-05-05,AAPL,93.24,-0.010137204667169719,0.234605,0.29268260024347625,0.24967843260004066,0.29268260024347625,-0.058077600243476246,-0.057164550827779145,-1.6601513226770293,0.3359394709291883,rv_21d
2016-05-06,AAPL,92.72,-0.005592615136060353,0.22579,0.2852946788366151,0.2497949470575734,0.2852946788366151,-0.05950467883661509,-0.05794459349739113,-1.4885721121248638,0.4045711551500545,rv_21d
2016-05-09,AAPL,92.82,0.0010779347815335072,0.21171,0.28280408184199,0.24392223035447055,0.28280408184199,-0.07109408184199001,-0.0623277562789241,-1.3936018620553314,0.4425592551778674,rv_21d
2016-05-10,AAPL,93.42,0.0064433212609325,0.202195,0.2854659290312157,0.2433183927793423,0.2854659290312157,-0.08327092903121569,-0.06930881386302129,-1.3458853315816734,0.4616458673673306,rv_21d
2016-05-11,AAPL,92.51,-0.00978870829073486,0.227925,0.28266060731133474,0.24406022081437348,0.28266060731133474,-0.054735607311334755,-0.06445107834579245,-1.167471078864102,0.5330115684543592,rv_21d
2016-05-12,AAPL,90.34,-0.023736416556769058,0.240505,0.2780842204488724,0.24805125704819958,0.2780842204488724,-0.03757922044887238,-0.055493792380152424,-0.9563162594987191,0.6174734962005124,rv_21d
2016-05-13,AAPL,90.52,0.0019904905388781202,0.24318499999999998,0.26744975388440984,0.24781240780915392,0.26744975388440984,-0.02426475388440985,-0.04508411288157157,-0.7361826147867057,0.7055269540853177,rv_21d
2016-05-16,AAPL,93.88,0.03644655021748644,0.21051999999999998,0.3109020781775836,0.25851726823698656,0.3109020781775836,-0.1003820781775836,-0.06351676798024225,-0.9198089079694811,0.6320764368122076,rv_21d
2016-05-17,AAPL,93.49,-0.004162892279598651,0.21531499999999998,0.3079893339939804,0.25246018036293544,0.3079893339939804,-0.0926743339939804,-0.0732359566514883,-0.9887824612696016,0.6044870154921593,rv_21d
2016-05-18,AAPL,94.56,0.011380074954564279,0.20590999999999998,0.3066103979263117,0.25158091108069447,0.3066103979263117,-0.10070039792631169,-0.08239077040976275,-1.0579266168711372,0.5768293532515452,rv_21d
2016-05-19,AAPL,94.2,-0.003814372075471084,0.20542,0.3054365442864608,0.24887066287028592,0.3054365442864608,-0.10001654428646078,-0.0882660283686621,-1.0821540367150633,0.5671383853139746,rv_21d
2016-05-20,AAPL,95.22,0.010769822184055755,0.197375,0.31035587592472574,0.24982436869979507,0.31035587592472574,-0.11298087592472575,-0.09650431088734998,-1.164250800371541,0.5342996798513835,rv_21d
2016-05-23,AAPL,96.43,0.012627352755919752,0.20489000000000002,0.31633227487142274,0.25051030951764536,0.31633227487142274,-0.11144227487142272,-0.10148363221537424,-1.2126804516221912,0.5149278193511235,rv_21d
2016-05-24,AAPL,97.9,0.015129193014171705,0.19446999999999998,0.32337337302290853,0.24797285850894465,0.32337337302290853,-0.12890337302290855,-0.1106235458178857,-1.3984000986927676,0.4406399605228929,rv_21d
2016-05-25,AAPL,99.62,0.017416398108673015,0.19435999999999998,0.3308993200644198,0.2486436194534728,0.3308993200644198,-0.13653932006441982,-0.11926213723339707,-1.7578233223955888,0.29687067104176446,rv_21d
2016-05-26,AAPL,100.41,0.007898856246207231,0.19643,0.24196050637881475,0.24876067256874124,0.24196050637881475,-0.045530506378814756,-0.09468492694853631,-0.9779190453060786,0.6088323818775685,rv_21d
2016-05-27,AAPL,100.35,-0.0005977286489979861,0.1911,0.21188694665647667,0.24876400690310618,0.21188694665647667,-0.02078694665647668,-0.0700522668511831,0.020770852176021343,1.0083083408704085,rv_21d
2016-05-31,AAPL,99.82,-0.0052955112008836736,0.19208,0.20773885610667367,0.2489567807190904,0.20773885610667367,-0.01565885610667367,-0.05192112993634663,0.8993037724065747,1.3597215089626298,rv_21d
2016-06-01,AAPL,98.46,-0.013718189711408257,0.19730999999999999,0.21526592991156218,0.23766964103035096,0.21526592991156218,-0.017955929911562196,-0.04059939659475183,1.4201215506312392,1.5680486202524957,rv_21d
2016-06-02,AAPL,97.7,-0.007748815281317434,0.19706,0.2115883975198247,0.23808107735051162,0.2115883975198247,-0.014528397519824682,-0.03190906356977612,1.6749601745944824,1.669984069837793,rv_21d
2016-06-03,AAPL,97.91,0.0021471303172422296,0.187235,0.20726733874444428,0.23757558285081784,0.20726733874444428,-0.020032338744444267,-0.0279501552946655,1.666906482855372,1.6667625931421488,rv_21d
2016-06-06,AAPL,98.63,0.007326785599922836,0.18736999999999998,0.20333858116944314,0.23608440419013732,0.20333858116944314,-0.015968581169443163,-0.023956297252924724,1.6441508272993852,1.6576603309197542,rv_21d
2016-06-07,AAPL,99.03,0.004047359567309172,0.18092999999999998,0.20112937202857833,0.23530678208234496,0.20112937202857833,-0.020199372028578355,-0.022703988844809272,1.5306714449182177,1.6122685779672872,rv_21d
2016-06-08,AAPL,98.94,-0.0009092287336489591,0.17563499999999999,0.20150292667005876,0.23478442532342272,0.20150292667005876,-0.025867926670058772,-0.023758634786559107,1.3591910834855416,1.5436764333942166,rv_21d
2016-06-09,AAPL,99.65,0.007150440859240881,0.175515,0.2016682055499607,0.23525390821885214,0.2016682055499607,-0.0261532055499607,-0.024556825041026305,1.2128422584640228,1.4851369033856092,rv_21d
2016-06-10,AAPL,98.83,-0.008262844270711334,0.19224999999999998,0.20050785997360068,0.23579396353466114,0.20050785997360068,-0.008257859973600706,-0.019123836685217773,1.2614229208982304,1.5045691683592923,rv_21d
2016-06-13,AAPL,97.34,-0.015191197982783677,0.21239999999999998,0.18785796611107156,0.23655353718859157,0.18785796611107156,0.024542033888928422,-0.00456854649383571,1.5299697212543317,1.6119878885017327,rv_21d
2016-06-14,AAPL,97.46,0.001232033010051481,0.213555,0.18795584095016016,0.23648769574620346,0.18795584095016016,0.025599159049839837,0.005487355354056139,1.6287361684845476,1.6514944673938192,rv_21d
2016-06-15,AAPL,97.14,-0.003288800497760924,0.20657,0.14595026232966918,0.23275656544154316,0.14595026232966918,0.060619737670330825,0.0238648161261477,1.8262818897217918,1.7305127558887168,rv_21d
2016-06-16,AAPL,97.55,0.0042118301515214895,0.20382,0.14464268873268907,0.23118884282347146,0.14464268873268907,0.059177311267310934,0.03563564783986878,1.8190266621335183,1.7276106648534073,rv_21d
2016-06-17,AAPL,95.32,-0.023125414838578884,0.22055000000000002,0.1645413632037974,0.2352693710551126,0.1645413632037974,0.05600863679620263,0.042426644158646734,1.7188776283351652,1.6875510513340661,rv_21d
2016-06-20,AAPL,95.1,-0.002310682679197207,0.243965,0.1641402164952566,0.23520423550937883,0.1641402164952566,0.0798247835047434,0.054892690607345626,1.73165293225935,1.69266117290374,rv_21d
2016-06-21,AAPL,95.91,0.00848128218851496,0.23851499999999998,0.16251112112912763,0.23606748269887362,0.16251112112912763,0.07600387887087234,0.061929753361854536,1.6604044869809644,1.6641617947923857,rv_21d
2016-06-22,AAPL,95.55,-0.003760581053577461,0.24515,0.15671577504250317,0.2353316705688866,0.15671577504250317,0.08843422495749684,0.07076457722706864,1.6403700240490966,1.6561480096196388,rv_21d
2016-06-23,AAPL,96.09,0.005635581602894568,0.231165,0.14804541053512502,0.2356494662416832,0.14804541053512502,0.083119589464875,0.07488291463967076,1.5763962225749506,1.6305584890299802,rv_21d
2016-06-24,AAPL,93.34,-0.0290365117675071,0.261855,0.16243092062153155,0.24191915053246363,0.16243092062153155,0.09942407937846845,0.08306330288593666,1.6338775097382847,1.653551003895314,rv_21d
2016-06-27,AAPL,92.04,-0.01402547535450438,0.280275,0.16147678838153925,0.24306939971551914,0.16147678838153925,0.11879821161846074,0.09497493913011136,1.7249170619003238,1.6899668247601296,rv_21d
2016-06-28,AAPL,93.59,0.016700275001999998,0.25322500000000003,0.17666793764348523,0.24056875271091566,0.17666793764348523,0.0765570623565148,0.08883564687224585,1.4676450024407157,1.5870580009762865,rv_21d
2016-06-29,AAPL,94.4,0.008617532982290399,0.24717,0.18122401931999443,0.2382252478163844,0.18122401931999443,0.06594598068000557,0.0812057581414991,1.2008136194366632,1.4803254477746652,rv_21d
2016-06-30,AAPL,95.6,0.01263174690590052,0.23369499999999999,0.18392962156813814,0.2399938698282655,0.18392962156813814,0.04976537843186185,0.07072563157162001,0.8960258153206809,1.3584103261282725,rv_21d
2016-07-01,AAPL,95.89,0.0030288811082339606,0.22935499999999998,0.1830319326849194,0.23909044566577936,0.1830319326849194,0.04632306731508057,0.06259144348610687,0.6473408205320214,1.2589363282128085,rv_21d
2016-07-05,AAPL,94.99,-0.009430078263498842,0.24653000000000003,0.18499422411265545,0.23819642840938385,0.18499422411265545,0.061535775887344574,0.06223955428651944,0.5678813057994038,1.2271525223197615,rv_21d
2016-07-06,AAPL,95.53,0.0056687113798261635,0.246925,0.18409093676656058,0.23798789764465733,0.18409093676656058,0.06283406323343943,0.062437723935492774,0.5015997980127859,1.2006399192051145,rv_21d
2016-07-07,AAPL,95.94,0.004282661792000653,0.246305,0.18418239325492428,0.23697871823325747,0.18418239325492428,0.06212260674507572,0.06233268487202043,0.427030930939962,1.170812372375985,rv_21d
2016-07-08,AAPL,96.68,0.007683559761364478,0.23863499999999999,0.18692022722571772,0.23438987180860626,0.18692022722571772,0.05171477277428227,0.058793380839441044,0.2544961246999387,1.1017984498799755,rv_21d
2016-07-11,AAPL,96.98,0.0030982158419234906,0.227725,0.18518553074050378,0.2345300354702053,0.18518553074050378,0.042539469259496226,0.053375410312792776,-0.0092496744551572,0.9963001302179372,rv_21d
2016-07-12,AAPL,97.42,0.004526756701190848,0.218945,0.18441880960309223,0.23459043988228614,0.18441880960309223,0.03452619039690777,0.04709233700749778,-0.382751122000829,0.8468995511996684,rv_21d
2016-07-13,AAPL,96.87,-0.005661654940102956,0.22338000000000002,0.17780968737346953,0.23301621396247565,0.17780968737346953,0.045570312626530496,0.04658499554717535,-0.5934459964162768,0.7626216014334892,rv_21d
2016-07-14,AAPL,98.79,0.019626511618088927,0.22433,0.19066856769743984,0.23467333491755138,0.19066856769743984,0.03366143230256016,0.042277141132303624,-1.0435928536626775,0.582562858534929,rv_21d
2016-07-15,AAPL,98.75,-0.0004049812751514281,0.22154000000000001,0.19017988644432607,0.2346356041422627,0.19017988644432607,0.031360113555673946,0.03863813194009373,-1.3849326032748137,0.44602695869007447,rv_21d
2016-07-18,AAPL,99.83,0.010877335567102797,0.214615,0.19307386809577606,0.23292813077256536,0.19307386809577606,0.021541131904223937,0.03293913192813713,-1.6970443491500447,0.3211822603399821,rv_21d
2016-07-19,AAPL,99.87,0.0004006009067092364,0.21985,0.17192127006079863,0.2272693258718564,0.17192127006079863,0.04792872993920136,0.037935664598491875,-1.3654892383179837,0.4538043046728065,rv_21d
2016-07-20,AAPL,99.96,0.0009007657117079404,0.22869,0.17121327408441026,0.22722645325605173,0.17121327408441026,0.05747672591558975,0.04444935170419117,-0.9379044405386275,0.6248382237845489,rv_21d
2016-07-21,AAPL,99.4,-0.005617992304222774,0.228765,0.17184095619962628,0.22654733520659517,0.17184095619962628,0.05692404380037372,0.04860758240291869,-0.656512136226364,0.7373951455094544,rv_21d
2016-07-22,AAPL,98.66,-0.007472517856935923,0.22566999999999998,0.173797668433813,0.22689117015974905,0.173797668433813,0.05187233156618698,0.04969583212400812,-0.5392469742875361,0.7843012102849856,rv_21d
2016-07-25,AAPL,97.34,-0.013469591400284031,0.227685,0.1805735116286606,0.22806226557084577,0.1805735116286606,0.04711148837133941,0.048834384206451885,-0.5249789336820234,0.7900084265271906,rv_21d
2016-07-26,AAPL,96.67,-0.006906887928794347,0.237375,0.14814695994886934,0.22805569010663293,0.14814695994886934,0.08922804005113066,0.06229893615467815,0.3216245469385427,1.128649818775417,rv_21d
2016-07-27,AAPL,103.03,0.06371709148046278,0.166135,0.2524413889420857,0.227466284765989,0.2524413889420857,-0.08630638894208567,0.012763827789090219,-2.402035204560131,0.03918591817594752,rv_21d
2016-07-28,AAPL,104.34,0.012634589637269933,0.16997,0.25052803729705747,0.219219764977573,0.25052803729705747,-0.08055803729705746,-0.018343460572959006,-3.0,0.0,rv_21d
2016-07-29,AAPL,104.19,-0.0014386421701546581,0.160865,0.25120928455935476,0.217721118381126,0.25120928455935476,-0.09034428455935475,-0.04234373523509092,-3.0,0.0,rv_21d
2016-08-01,AAPL,106.05,0.017694525586599674,0.16736,0.25382234945372906,0.21996313345485688,0.25382234945372906,-0.08646234945372905,-0.05704993997463696,-2.7166383216114816,0.0,rv_21d
2016-08-02,AAPL,104.47,-0.015010732161274909,0.175915,0.2630582860360312,0.22052825244221566,0.2630582860360312,-0.08714328603603122,-0.06708105532843506,-2.400906460724129,0.03963741571034829,rv_21d
2016-08-03,AAPL,105.8,0.012650570574781916,0.16133,0.2598699566671311,0.22028781893005264,0.2598699566671311,-0.09853995666713108,-0.07756735577466706,-2.194697133280733,0.1221211466877068,rv_21d
2016-08-04,AAPL,105.87,0.0006614069310897364,0.15592,0.26031824477822213,0.2189551006443085,0.26031824477822213,-0.10439824477822213,-0.08651098544251876,-2.0203108430246854,0.1918756627901258,rv_21d
2016-08-05,AAPL,107.48,0.015092857392001946,0.169325,0.2626811848424822,0.21993955608281535,0.2626811848424822,-0.0933561848424822,-0.08879271857583991,-1.793155657251692,0.28273773709932315,rv_21d
2016-08-08,AAPL,108.37,0.00824651418761313,0.177,0.2627498443131202,0.2202388233669195,0.2627498443131202,-0.08574984431312022,-0.08777842715493335,-1.5710434398686104,0.3715826240525558,rv_21d
2016-08-09,AAPL,108.81,0.004051944028017118,0.166275,0.2626637061950769,0.22011486075825787,0.2626637061950769,-0.09638870619507689,-0.09064852016831454,-1.4474407205703443,0.42102371177186226,rv_21d
2016-08-10,AAPL,108.0,-0.007472014838700858,0.16752,0.26647394991338197,0.21964081747659053,0.26647394991338197,-0.09895394991338197,-0.09341699675000369,-1.341792355458849,0.4632830578164604,rv_21d
2016-08-11,AAPL,107.93,-0.0006483582869645232,0.16638999999999998,0.2645268509010381,0.21320923654566867,0.2645268509010381,-0.09813685090103813,-0.09499028146701517,-1.2355351896419728,0.5057859241432108,rv_21d
2016-08-12,AAPL,108.18,0.0023136376060257646,0.16232000000000002,0.2593349895218671,0.21320508229298374,0.2593349895218671,-0.0970149895218671,-0.09566518415196582,-1.1303323042032813,0.5478670783186874,rv_21d
2016-08-15,AAPL,109.5,0.012128042813274398,0.174105,0.26008854423771666,0.20291930781200584,0.26008854423771666,-0.08598354423771665,-0.09243797084721611,-0.9809016742180957,0.6076393303127616,rv_21d
2016-08-16,AAPL,109.39,-0.0010050711248563715,0.175625,0.25991670348796625,0.2025995066868645,0.25991670348796625,-0.08429170348796625,-0.08972254839413282,-0.8515599709034,0.65937601163864,rv_21d
2016-08-17,AAPL,109.22,-0.0015552814076915666,0.170775,0.2603795187939621,0.20194397942073225,0.2603795187939621,-0.08960451879396208,-0.08968320519407591,-0.7711779694513885,0.6915288122194445,rv_21d
2016-08-18,AAPL,109.08,-0.0012826387466198241,0.16746,0.2608440593268469,0.20169636606728242,0.2608440593268469,-0.0933840593268469,-0.09091682323833292,-0.7162636830333231,0.7134945267866708,rv_21d
2016-08-19,AAPL,109.36,0.00256363443830665,0.163085,0.2585099051526138,0.20096678138762228,0.2585099051526138,-0.09542490515261379,-0.09241951720975988,-0.6715785039821828,0.7313685984071269,rv_21d
2016-08-22,AAPL,108.5,-0.007895019435180117,0.177255,0.2587614509922533,0.2008292074142171,0.2587614509922533,-0.08150645099225329,-0.08878182847059102,-0.5354145401077508,0.7858341839568996,rv_21d
