date,ticker,spot,log_return,atm_implied_vol,rv_21d,rv_63d,estimated_variance,estimated_realized_vol,predicted_return,innovation,window_log_likelihood,spread,smoothed_spread,spread_zscore,allocation
2016-03-31,AAPL,108.96,-0.005765287074098957,0.276875,0.1538952258208723,,0.026552424261971994,0.16294914624499263,-0.00021936844027410033,-0.005545918633824857,119.29816873795798,0.11392585375500736,0.09764958626566339,2.2240145831248253,1.8896058332499301
2016-04-01,AAPL,109.99,0.009408610167823461,0.26757,0.1549167564716875,,0.019191056578302904,0.13853178905328156,-0.0002217294547494017,0.009630339622572863,119.85190114773198,0.1290382109467184,0.1081124611593484,2.060028665809711,1.8240114663238844
2016-04-04,AAPL,111.11,0.010131249026891886,0.28452500000000003,0.15586044976648245,,0.0210704616202378,0.14515667955777234,-9.784245007292414e-05,0.01022909147696481,123.10711421566505,0.1393683204422277,0.11853108092030817,1.9490789422434718,1.7796315768973887
2016-04-05,AAPL,109.81,-0.011769101986295105,0.2932,0.16046228902167195,0.2984488448549185,0.03381489598338477,0.1838882703801,-0.00010084842637715944,-0.011668253559917945,122.96724935342475,0.10931172961990002,0.11545796382017212,1.6770377198329465,1.6708150879331787
2016-04-06,AAPL,110.96,0.010418176396954415,0.293755,0.1537005408208168,0.2943141544514393,0.03033603266885217,0.17417242223972246,-0.00011528701741111459,0.01053346341436553,122.80571029858571,0.11958257776027753,0.11683283513354059,1.5127374650460053,1.6050949860184023
2016-04-07,AAPL,108.55,-0.021958879682276056,0.318245,0.17365318496162493,0.2949824749270353,0.08774669515333948,0.29622068657225725,-0.00020601124169256687,-0.021752868440583488,118.70401455072601,0.022024313427742748,0.08522999456494132,0.9818449834940003,1.3927379933976
2016-04-08,AAPL,108.66,0.0010128447990762623,0.30376000000000003,0.17359347312156215,0.281107494388787,0.0670177680149541,0.2588779017509106,-0.00018042181622344566,0.001193266615299708,122.5765549344307,0.04488209824908945,0.0717806957929907,0.7196462653731879,1.287858506149275
2016-04-11,AAPL,109.09,0.003949488486288288,0.290455,0.17329166791024644,0.2810697345459428,0.040161919200583165,0.20040438917494588,-0.0001289021961073068,0.004078390682395595,123.5224303430312,0.09005061082505414,0.07787066747034518,0.7279288000153454,1.2911715200061382
2016-04-12,AAPL,110.41,0.01202747984138064,0.28459999999999996,0.17407874278512772,0.28035660126346934,0.12793539323546008,0.357680574305427,-0.0003107010093006974,0.012338180850681337,113.80296363230833,-0.07308057430542703,0.02755358687842112,-0.06095461868695367,0.9756181525252186
2016-04-13,AAPL,112.04,0.014655240940862235,0.28503,0.1781235523086122,0.28040201182385394,0.09664084903516387,0.31087111322083927,-0.00024930481042477644,0.014904545751287012,113.09179981477978,-0.025841113220839262,0.009755353512000995,-0.4062910953267411,0.8374835618693035
2016-04-14,AAPL,112.11,0.0006245817735939241,0.27839,0.1690459607705482,0.2747324674218182,0.08320080011063165,0.2884454889760484,-0.00021272145117258792,0.000837303224766512,114.97011861052218,-0.010055488976048355,0.0031517393493178795,-0.5938695675871203,0.7624521729651519
2016-04-15,AAPL,109.82,-0.020637870314775597,0.29202,0.18407301412717939,0.2756945190172613,0.05820255857732237,0.24125206440012564,-0.00014602918329499788,-0.0204918411314806,123.16344147576773,0.05076793559987436,0.01902380476617004,-0.41904317854681833,0.8323827285812726
2016-04-19,AAPL,106.93,-0.026668247082160867,0.28652500000000003,0.20858537514381056,0.2766715589006303,0.07339844027270509,0.2709214651383406,-0.00013609855130664907,-0.02653214853085422,123.53495355986898,0.01560353486165944,0.017883714797999842,-0.5502614702616467,0.7798954118953413
2016-04-20,AAPL,107.13,0.0018686355059012172,0.27017,0.20862878344596503,0.27636834010308,0.12182062508474598,0.3490281150348006,-0.0002530309135858645,0.0021216664194870817,114.95812307903529,-0.07885811503480056,-0.014363561812933622,-1.2520629512262984,0.4991748195094806
2016-04-21,AAPL,105.97,-0.010887015087721608,0.280135,0.2123594158296383,0.27750050151416744,0.09393781564830776,0.3064927660619542,-0.00018887082133404662,-0.010698144266387561,118.57864614840776,-0.02635776606195417,-0.018361629895940472,-1.33467788967019,0.4661288441319239
2016-04-22,AAPL,105.68,-0.002740374972675319,0.270075,0.21062704000883253,0.2773169666920701,0.12221874093632115,0.3495979704407924,-0.0002509301473508675,-0.0024894448253244515,114.66995939098834,-0.07952297044079237,-0.03874874341089111,-1.633050898441265,0.346779640623494
2016-04-25,AAPL,105.08,-0.005693695396730369,0.26756,0.2106152834966407,0.25808106559199673,0.12663427339716168,0.3558570968762063,-0.0002578515760782076,-0.005435843820652162,115.49881606041279,-0.0882970968762063,-0.05526486123266284,-1.7806510513308376,0.28773957946766493
2016-04-26,AAPL,104.35,-0.006971331294129968,0.28342,0.21141882840830076,0.25535171353795594,0.07625199006013934,0.2761376288377579,-0.00015555289332602057,-0.006815778400803947,125.42935280512503,0.007282371162242118,-0.034415783767694524,-1.3295699357294344,0.46817202570822625
2016-04-27,AAPL,97.82,-0.06462157841199812,0.2156,0.3065658778038425,0.2866855789193456,0.26504188121334255,0.5148221840726588,-0.00048760831524681525,-0.0641339700967513,100.43792035976263,-0.29922218407265877,-0.12268458386934927,-2.354696587874459,0.05812136485021635
2016-04-28,AAPL,94.83,-0.03104324021557492,0.23725,0.3044748504634975,0.25973336416759873,0.28353587933089663,0.5324808722676305,-0.0005529348758551121,-0.030490305339719807,98.526225534382,-0.29523087226763056,-0.18020001333544305,-2.5034444328834433,0.0
2016-04-29,AAPL,93.75,-0.011454150045116407,0.246585,0.2924537112402887,0.26039719449644044,0.3184683117638229,0.5643299670971079,-0.0006377238076124801,-0.010816426237503927,95.52936260267705,-0.3177449670971079,-0.22604833125599802,-2.434475193260374,0.02620992269585043
2016-05-02,AAPL,93.62,-0.0013876289785956786,0.222895,0.2931607574709687,0.25243985838350946,0.12142692898002605,0.3484636695267185,-0.0002502350101255685,-0.00113739396847011,117.61401462452547,-0.12556866952671847,-0.19255511067957154,-1.8096165754488254,0.2761533698204698
2016-05-03,AAPL,95.18,0.016525799821040188,0.22318,0.29922311756451625,0.25434676843617987,0.11726912284399325,0.3424457954830125,-0.00023746726874667064,0.016763267089786857,118.68947418356207,-0.11926579548301253,-0.1681253389473852,-1.4137224291839285,0.4345110283264285
2016-05-04,AAPL,94.19,-0.010455816858238265,0.22526000000000002,0.2929020610211129,0.2520612056001084,0.11673091257486592,0.3416590589679512,-0.00022091251818484679,-0.010234904340053419,117.56754594107856,-0.11639905896795116,-0.1508832456209072,-1.1416703598831652,0.543331856046734
2016-05-05,AAPL,93.24,-0.010137204667169719,0.234605,0.29268260024347625,0.24967843260004066,0.12465670995502848,0.3530675713727168,-0.0002371378791087564,-0.009900066788060963,117.10617390494471,-0.11846257137271682,-0.14007635420484377,-0.9504996169794685,0.6198001532082126
2016-05-06,AAPL,92.72,-0.005592615136060353,0.22579,0.2852946788366151,0.2497949470575734,0.13900474834760332,0.37283340562187195,-0.0002686971425711771,-0.0053239179934891755,118.15778639324144,-0.14704340562187196,-0.14239870467718652,-0.8942434999997045,0.6423026000001182
2016-05-09,AAPL,92.82,0.0010779347815335072,0.21171,0.28280408184199,0.24392223035447055,0.1285486562341288,0.3585368268869027,-0.00025137599980424447,0.0013293107813377517,116.90030671798135,-0.14682682688690268,-0.14387474541375858,-0.8298570218928567,0.6680571912428572
2016-05-10,AAPL,93.42,0.0064433212609325,0.202195,0.2854659290312157,0.2433183927793423,0.14529684193650966,0.3811782285709792,-0.0002880883227820343,0.006731409583714534,114.38749371209394,-0.1789832285709792,-0.15557757313283213,-0.8747699594424927,0.6500920162230028
2016-05-11,AAPL,92.51,-0.00978870829073486,0.227925,0.28266060731133474,0.24406022081437348,0.1679134648016566,0.40977245490839986,-0.00032448263603626105,-0.009464225654698599,111.5228456970434,-0.18184745490839987,-0.1643342003913547,-0.9003309130179755,0.6398676347928098
2016-05-12,AAPL,90.34,-0.023736416556769058,0.240505,0.2780842204488724,0.24805125704819958,0.2052549058330151,0.4530506658564968,-0.0003915916426101007,-0.023344824914158957,108.4719533982926,-0.21254566585649678,-0.18040468887973543,-1.000672928227993,0.5997308287088028
2016-05-13,AAPL,90.52,0.0019904905388781202,0.24318499999999998,0.26744975388440984,0.24781240780915392,0.20869353398892213,0.4568298742299174,-0.0004132791378717235,0.0024037696767498437,107.35771140823738,-0.2136448742299174,-0.19148475066312942,-1.0396604419771776,0.5841358232091289
2016-05-16,AAPL,93.88,0.03644655021748644,0.21051999999999998,0.3109020781775836,0.25851726823698656,0.12578504668833976,0.35466187656462284,-0.000265571255641946,0.036712121473128384,114.18608698571411,-0.14414187656462285,-0.1757037926302939,-0.7640907352737404,0.6943637058905039
2016-05-17,AAPL,93.49,-0.004162892279598651,0.21531499999999998,0.3079893339939804,0.25246018036293544,0.1485045886126284,0.3853629310307731,-0.0006844224838684181,-0.003478469795730233,114.60920897265021,-0.17004793103077315,-0.17381850543045366,-0.6703450011613582,0.7318619995354567
2016-05-18,AAPL,94.56,0.011380074954564279,0.20590999999999998,0.3066103979263117,0.25158091108069447,0.14513912891249234,0.38097129670421676,-0.0006852504379616445,0.012065325392525923,114.0258065860501,-0.17506129670421677,-0.17423276918837471,-0.6122070945756978,0.7551171621697209
2016-05-19,AAPL,94.2,-0.003814372075471084,0.20542,0.3054365442864608,0.24887066287028592,0.14794324032202855,0.384633904280458,-0.0006834630492739829,-0.003130909026197101,113.38963130016069,-0.17921390428045803,-0.17589314755240248,-0.5700756167829772,0.7719697532868091
2016-05-20,AAPL,95.22,0.010769822184055755,0.197375,0.31035587592472574,0.24982436869979507,0.1751107795000767,0.41846239914725514,-0.000745161430954211,0.011514983615009966,110.03750572843053,-0.22108739914725514,-0.19095789808402006,-0.7811956153820598,0.6875217538471761
2016-05-23,AAPL,96.43,0.012627352755919752,0.20489000000000002,0.31633227487142274,0.25051030951764536,0.1513066731150343,0.3889815845448654,-0.0006982084582829069,0.013325561214202659,111.75839689813165,-0.1840915845448654,-0.18866912690430185,-0.6828640712082167,0.7268543715167133
2016-05-24,AAPL,97.9,0.015129193014171705,0.19446999999999998,0.32337337302290853,0.24797285850894465,0.24142531272915604,0.4913504988591708,-0.0008814943034662036,0.016010687317637908,103.63838672025791,-0.29688049885917084,-0.22473958422259155,-1.466213336755273,0.4135146652978908
2016-05-25,AAPL,99.62,0.017416398108673015,0.19435999999999998,0.3308993200644198,0.2486436194534728,0.18886723009676065,0.4345885756629604,-0.0007764805065446946,0.01819287861521771,105.51467105565845,-0.2402285756629604,-0.2299025813693812,-1.8956828794028409,0.2417268482388636
2016-05-26,AAPL,100.41,0.007898856246207231,0.19643,0.24196050637881475,0.24876067256874124,0.2393731716124847,0.4892577762412006,-0.0008743888663307886,0.00877324511253802,99.62980058536559,-0.2928277762412006,-0.2508776463266543,-2.279472184978749,0.08821112600850034
2016-05-27,AAPL,100.35,-0.0005977286489979861,0.1911,0.21188694665647667,0.24876400690310618,0.24198663022604924,0.4919213658970804,-0.0008743938820269873,0.0002766652330290012,101.81803863788468,-0.3008213658970804,-0.2675255528501297,-2.2916241649562674,0.08335033401749303
2016-05-31,AAPL,99.82,-0.0052955112008836736,0.19208,0.20773885610667367,0.2489567807190904,0.1511866641297961,0.3888272934476129,-0.0006892793406733065,-0.004606231860210367,110.64816890053362,-0.1967472934476129,-0.24393279971595744,-1.5513049202819411,0.3794780318872235
2016-06-01,AAPL,98.46,-0.013718189711408257,0.19730999999999999,0.21526592991156218,0.23766964103035096,0.06470838350970784,0.2543784257945391,-0.0012702366595902723,-0.012447953051817985,113.6278512187656,-0.057068425794539135,-0.18164467507548468,0.13033552424221306,1.0521342096968853
2016-06-02,AAPL,97.7,-0.007748815281317434,0.19706,0.2115883975198247,0.23808107735051162,0.04962499635408514,0.22276668591619606,-0.0012414920167773402,-0.006507323264540094,112.2976683281846,-0.025706685916196043,-0.1296653453557218,1.423343292909327,1.5693373171637308
2016-06-03,AAPL,97.91,0.0021471303172422296,0.187235,0.20726733874444428,0.23757558285081784,0.0503037554449638,0.22428498711452757,-0.001246743575657093,0.0033938738928993226,112.8756218488511,-0.03704998711452756,-0.09879355927532373,1.9670485515228808,1.7868194206091523
2016-06-06,AAPL,98.63,0.007326785599922836,0.18736999999999998,0.20333858116944314,0.23608440419013732,0.04722609274886792,0.21731565233288633,-0.0012426317235960382,0.008569417323518874,112.77216019853635,-0.029945652332886347,-0.07584425696117794,2.170714961979632,1.868285984791853
2016-06-07,AAPL,99.03,0.004047359567309172,0.18092999999999998,0.20112937202857833,0.23530678208234496,0.04761643730489919,0.21821190917293948,-0.001242134433301241,0.005289494000610413,113.33456512092064,-0.0372819091729395,-0.06299014103176513,2.1025003976259824,1.841000159050393
2016-06-08,AAPL,98.94,-0.0009092287336489591,0.17563499999999999,0.20150292667005876,0.23478442532342272,0.08151885817445192,0.2855150752139927,-0.0013083882046857759,0.0003991594710368168,113.53338480655309,-0.10988007521399273,-0.07862011909250767,1.6384754890794861,1.6553901956317945
2016-06-09,AAPL,99.65,0.007150440859240881,0.175515,0.2016682055499607,0.23525390821885214,0.06759912235774332,0.2599983122209514,-0.001282999002458221,0.008433439861699102,114.15989942623031,-0.08448331222095137,-0.0805745168019889,1.4565366867896206,1.5826146747158483
2016-06-10,AAPL,98.83,-0.008262844270711334,0.19224999999999998,0.20050785997360068,0.23579396353466114,0.047436386916047915,0.21779895985988526,-0.0012367926593072828,-0.007026051611404051,114.57929535320345,-0.025548959859885284,-0.062232664487954364,1.567692259792884,1.6270769039171538
2016-06-13,AAPL,97.34,-0.015191197982783677,0.21239999999999998,0.18785796611107156,0.23655353718859157,0.04976507276037388,0.22308086596652318,-0.0012386718127509952,-0.013952526170032682,114.36370502415197,-0.010680865966523206,-0.045048731647477316,1.6135258933907517,1.6454103573563006
2016-06-14,AAPL,97.46,0.001232033010051481,0.213555,0.18795584095016016,0.23648769574620346,0.05137542726238902,0.2266614816469464,-0.001248540400038814,0.002480573410090295,115.02828905435564,-0.013106481646946416,-0.03440131498063369,1.559451979743153,1.623780791897261
2016-06-15,AAPL,97.14,-0.003288800497760924,0.20657,0.14595026232966918,0.23275656544154316,0.03085765929538089,0.17566348310158514,-0.004030519729208537,0.0007417192314476129,117.22923809489907,0.030906516898414865,-0.012632037687617505,1.6277399304015547,1.651095972160622
2016-06-16,AAPL,97.55,0.0042118301515214895,0.20382,0.14464268873268907,0.23118884282347146,0.024159106654940813,0.15543200009953168,-0.004022071288375589,0.008233901439897079,118.01751294354715,0.048387999900468326,0.007707974841744436,1.650041724762346,1.6600166899049384
2016-06-17,AAPL,95.32,-0.023125414838578884,0.22055000000000002,0.1645413632037974,0.2352693710551126,0.029091661583086664,0.17056277900845385,-0.004011705938495785,-0.0191137089000831,117.39370071498509,0.04998722099154618,0.02180105689167835,1.5969733101878476,1.6387893240751392
2016-06-20,AAPL,95.1,-0.002310682679197207,0.243965,0.1641402164952566,0.23520423550937883,0.07319707397363276,0.2705495776630094,-0.004116157742852566,0.0018054750636553596,117.0130138171336,-0.026584577663009423,0.005672512040115759,1.2784379622459194,1.5113751848983679
2016-06-21,AAPL,95.91,0.00848128218851496,0.23851499999999998,0.16251112112912763,0.23606748269887362,0.03240167080995734,0.18000464107893813,-0.004039989605287175,0.012521271793802136,117.46495065691342,0.05851035892106185,0.02328512766709779,1.3157066794550385,1.5262826717820155
2016-06-22,AAPL,95.55,-0.003760581053577461,0.24515,0.15671577504250317,0.2353316705688866,0.029212334455925207,0.17091616206762075,-0.0040269203300241085,0.0002663392764466477,117.95898799840162,0.07423383793237925,0.04026803108885828,1.337541920612638,1.5350167682450553
2016-06-23,AAPL,96.09,0.005635581602894568,0.231165,0.14804541053512502,0.2356494662416832,0.0834075029275897,0.288803571528452,-0.004140010737537281,0.009775592340431849,115.5834139015678,-0.057638571528451976,0.007632496883088199,0.9244497832763516,1.3697799133105406
2016-06-24,AAPL,93.34,-0.0290365117675071,0.261855,0.16243092062153155,0.24191915053246363,0.03951197151585131,0.19877618447855194,-0.004032917253443041,-0.02500359451406406,115.39300544746555,0.06307881552144806,0.02611460309587482,1.0225022086353945,1.4090008834541579
2016-06-27,AAPL,92.04,-0.01402547535450438,0.280275,0.16147678838153925,0.24306939971551914,0.0637173921114564,0.25242304195824994,-0.004091487716864961,-0.009933987637639419,119.1914335973807,0.027851958041750058,0.026693721411166566,0.9627809219597545,1.3851123687839018
2016-06-28,AAPL,93.59,0.016700275001999998,0.25322500000000003,0.17666793764348523,0.24056875271091566,0.04742533684366005,0.21777359078561398,-0.004073492390808786,0.020773767392808784,122.35993170844247,0.035451409214386054,0.029612950678906395,0.9723667639679352,1.388946705587174
2016-06-29,AAPL,94.4,0.008617532982290399,0.24717,0.18122401931999443,0.2382252478163844,0.03760343352445241,0.19391604761971715,-0.004051033244473118,0.012668566226763517,123.92632330574301,0.053253952380282854,0.03749328457936522,1.0967577792479823,1.4387031116991928
2016-06-30,AAPL,95.6,0.01263174690590052,0.23369499999999999,0.18392962156813814,0.2399938698282655,0.03178348177092204,0.17827922417074302,-0.004042590100897442,0.016674337006797962,120.65822798828292,0.05541577582925697,0.04346744832932914,1.1858612331720884,1.4743444932688354
2016-07-01,AAPL,95.89,0.0030288811082339606,0.22935499999999998,0.1830319326849194,0.23909044566577936,0.03174820919307216,0.17818027161577726,-0.004036752030689289,0.00706563313892325,122.31928326455593,0.05117472838422271,0.04603654168096033,1.177893142581897,1.471157257032759
2016-07-05,AAPL,94.99,-0.009430078263498842,0.24653000000000003,0.18499422411265545,0.23819642840938385,0.03326613426628639,0.18239006076616782,-0.0040305252942112735,-0.005399552969287569,122.97201334649759,0.06413993923383221,0.052071007531917624,1.217067330249753,1.4868269320999012
2016-07-06,AAPL,95.53,0.0056687113798261635,0.246925,0.18409093676656058,0.23798789764465733,0.07119901507459521,0.2668314356941386,-0.004117057604777513,0.009785768984603677,117.21409475464668,-0.01990643569413858,0.028078526456565563,0.6242230874190471,1.2496892349676187
2016-07-07,AAPL,95.94,0.004282661792000653,0.246305,0.18418239325492428,0.23697871823325747,0.07482723462352593,0.2735456719151775,-0.004123651843678466,0.008406313635679119,115.99505142644902,-0.027240671915177483,0.009638793665984552,0.12823624560764907,1.0512944982430596
2016-07-08,AAPL,96.68,0.007683559761364478,0.23863499999999999,0.18692022722571772,0.23438987180860626,0.04764885230626331,0.21828617067112455,-0.0040713001387676084,0.011754859900132086,119.03285223915174,0.02034882932887544,0.013208805553614849,0.12260780891577724,1.049043123566311
2016-07-11,AAPL,96.98,0.0030982158419234906,0.227725,0.18518553074050378,0.2345300354702053,0.059188359678804016,0.24328657932324177,-0.004092109343014294,0.007190325184937785,116.10133354498142,-0.015561579323241759,0.003618677261329314,-0.30425356019054234,0.878298575923783
2016-07-12,AAPL,97.42,0.004526756701190848,0.218945,0.18441880960309223,0.23459043988228614,0.04745245152683408,0.21783583618595467,-0.004072676880197135,0.008599433581387983,123.02987442913317,0.0011091638140453275,0.0027821727789013187,-0.5263262830153455,0.7894694867938619
2016-07-13,AAPL,96.87,-0.005661654940102956,0.22338000000000002,0.17780968737346953,0.23301621396247565,0.05918630136466849,0.24328234906106214,-0.0040857741354222155,-0.0015758808046807404,115.53147625557179,-0.019902349061062113,-0.004779334501086491,-1.0640097067586596,0.5743961172965362
2016-07-14,AAPL,98.79,0.019626511618088927,0.22433,0.19066856769743984,0.23467333491755138,0.0654849999299841,0.25590037110169284,-0.0041011198322370435,0.02372763145032597,125.7576908398636,-0.031570371101692835,-0.013709680034621939,-1.7069838888814535,0.3172064444474185
2016-07-15,AAPL,98.75,-0.0004049812751514281,0.22154000000000001,0.19017988644432607,0.2346356041422627,0.01987009182159945,0.14096131320897748,-0.004001057085088661,0.0035960758099372325,126.23145272707505,0.08057868679102254,0.017719775573926216,-0.14133217380705906,0.9434671304771763
2016-07-18,AAPL,99.83,0.010877335567102797,0.214615,0.19307386809577606,0.23292813077256536,0.028070124417484237,0.16754141105256407,-0.004024163982341539,0.014901499549444336,126.04738793194271,0.047073588947435935,0.02750438003176279,0.3640324669655357,1.1456129867862144
2016-07-19,AAPL,99.87,0.0004006009067092364,0.21985,0.17192127006079863,0.2272693258718564,0.11682516955047217,0.34179697124239145,-0.004195876534631465,0.004596477441340702,125.0564357715081,-0.12194697124239146,-0.022312737059621956,-2.0833396482708726,0.16666414069165092
2016-07-20,AAPL,99.96,0.0009007657117079404,0.22869,0.17121327408441026,0.22722645325605173,0.12529273214988412,0.35396713427927756,-0.004213320345946681,0.005114086057654621,124.78237832820219,-0.12527713427927756,-0.05663420279950715,-2.8253532257770155,0.0
2016-07-21,AAPL,99.4,-0.005617992304222774,0.228765,0.17184095619962628,0.22654733520659517,0.03819801291598299,0.1954431193876699,-0.004033982646908407,-0.001584009657314367,126.201252289038,0.0333218806123301,-0.02664884166222807,-1.4783062788367545,0.40867748846529817
2016-07-22,AAPL,98.66,-0.007472517856935923,0.22566999999999998,0.173797668433813,0.22689117015974905,0.05300021747077525,0.23021776098028415,-0.0040630062617902085,-0.0034095115951457144,125.91116106269797,-0.004547760980284171,-0.019281814768246773,-1.096722323029676,0.5613110707881295
2016-07-25,AAPL,97.34,-0.013469591400284031,0.227685,0.1805735116286606,0.22806226557084577,0.02891761279442737,0.17005179444636087,-0.0040089769380202145,-0.009460614462263817,126.82160415336752,0.05763320555363913,0.006356525339048525,-0.16196151792445745,0.935215392830217
2016-07-26,AAPL,96.67,-0.006906887928794347,0.237375,0.14814695994886934,0.22805569010663293,0.036138900812519185,0.19010234299586942,-0.0040290057032953686,-0.002877882225498979,126.49295815012208,0.04727265700413058,0.019995235894075876,0.34626915211491693,1.1385076608459668
2016-07-27,AAPL,103.03,0.06371709148046278,0.166135,0.2524413889420857,0.227466284765989,0.01996920445911501,0.14131243561383766,-0.004037296002641799,0.06775438748310458,111.66636277817328,0.024822564386162344,0.021604345391438032,0.4158749646822702,1.166349985872908
2016-07-28,AAPL,104.34,0.012634589637269933,0.16997,0.25052803729705747,0.219219764977573,0.06364742556481857,0.2522844140346735,-0.003966403380972844,0.016600993018242777,119.31214172163021,-0.08231441403467349,-0.013035241083932472,-0.7791780412654492,0.6883287834938203
2016-07-29,AAPL,104.19,-0.0014386421701546581,0.160865,0.25120928455935476,0.217721118381126,0.06191534529881976,0.24882794316318205,-0.003957196304538557,0.002518554134383899,119.3263236391207,-0.08796294316318204,-0.03801114177701566,-1.5115097716419952,0.39539609134320186
2016-08-01,AAPL,106.05,0.017694525586599674,0.16736,0.25382234945372906,0.21996313345485688,0.05557652919811763,0.2357467480117544,-0.003952658907857953,0.021647184494457627,118.93099285070002,-0.0683867480117544,-0.0481363438552619,-1.67018255070294,0.331926979718824
2016-08-02,AAPL,104.47,-0.015010732161274909,0.175915,0.2630582860360312,0.22052825244221566,0.07086122241549836,0.26619771301703243,-0.003969719453207593,-0.011041012708067316,117.3953656016363,-0.09028271301703245,-0.062185133575852085,-1.9072231449667831,0.23711074201328675
2016-08-03,AAPL,105.8,0.012650570574781916,0.16133,0.2598699566671311,0.22028781893005264,0.10496044076959302,0.32397598795218296,-0.004048871872595811,0.016699442447377727,112.4728330053285,-0.16264598795218296,-0.09567208503462904,-2.5240858578395935,0.0
