date,mu,kappa,theta,xi,rho,v0,optimization_success,objective,iterations,ticker
2020-05-05,0.904405075864244,9.191749952357995,0.09969095604397535,0.9841756008657743,-0.1792546574641674,0.7117175411514612,True,-61.53606462891451,0,SPY
2020-05-06,0.904405075864244,9.191749952357995,0.09969095604397535,0.9841756008657743,-0.1792546574641674,0.7117175411514612,True,-62.6419305329037,0,SPY
2020-05-07,0.904405075864244,9.191749952357995,0.09969095604397535,0.9841756008657743,-0.1792546574641674,0.7117175411514612,True,-62.75314337401123,0,SPY
2020-05-08,0.904405075864244,9.191749952357995,0.09969095604397535,0.9841756008657743,-0.1792546574641674,0.7117175411514612,True,-63.1602819609914,0,SPY
2020-05-11,0.904405075864244,9.191749952357995,0.09969095604397535,0.9841756008657743,-0.1792546574641674,0.7117175411514612,True,-63.52229540735333,0,SPY
2020-05-12,0.646658122451655,9.618899900275643,0.05676389057618671,1.0449939537907944,-0.6058487479495065,0.1720550571106627,True,-73.57562288235661,11,SPY
2020-05-13,0.646658122451655,9.618899900275643,0.05676389057618671,1.0449939537907944,-0.6058487479495065,0.1720550571106627,True,-73.50660090773208,0,SPY
2020-05-14,0.646658122451655,9.618899900275643,0.05676389057618671,1.0449939537907944,-0.6058487479495065,0.1720550571106627,True,-74.86641899289862,0,SPY
2020-05-15,0.646658122451655,9.618899900275643,0.05676389057618671,1.0449939537907944,-0.6058487479495065,0.1720550571106627,True,-75.97040440953458,0,SPY
2020-05-18,0.646658122451655,9.618899900275643,0.05676389057618671,1.0449939537907944,-0.6058487479495065,0.1720550571106627,True,-75.28371309322786,0,SPY
2020-05-19,0.646658122451655,9.618899900275643,0.05676389057618671,1.0449939537907944,-0.6058487479495065,0.1720550571106627,True,-77.92807383305644,0,SPY
2020-05-20,0.646658122451655,9.618899900275643,0.05676389057618671,1.0449939537907944,-0.6058487479495065,0.1720550571106627,True,-77.91368179981798,0,SPY
2020-05-21,0.646658122451655,9.618899900275643,0.05676389057618671,1.0449939537907944,-0.6058487479495065,0.1720550571106627,True,-78.11185780369722,0,SPY
2020-05-22,0.646658122451655,9.618899900275643,0.05676389057618671,1.0449939537907944,-0.6058487479495065,0.1720550571106627,True,-78.13131783767747,0,SPY
2020-05-26,0.646658122451655,9.618899900275643,0.05676389057618671,1.0449939537907944,-0.6058487479495065,0.1720550571106627,True,-78.51512000233726,0,SPY
2020-05-27,0.646658122451655,9.618899900275643,0.05676389057618671,1.0449939537907944,-0.6058487479495065,0.1720550571106627,True,-78.39339973797948,0,SPY
2020-05-28,0.646658122451655,9.618899900275643,0.05676389057618671,1.0449939537907944,-0.6058487479495065,0.1720550571106627,True,-79.61680265540379,0,SPY
2020-05-29,0.646658122451655,9.618899900275643,0.05676389057618671,1.0449939537907944,-0.6058487479495065,0.1720550571106627,True,-79.77751423847188,0,SPY
